year,origin,destination,male-germans,female-germans,all-germans,male-foreigners,female-foreigners,all-foreigners,all-males,all-females,all
2009,Bayern,Nordrhein-Westfalen,6554,6305,12859,1920,1347,3267,8474,7652,16126
2009,Bayern,Hessen,5372,5487,10859,1375,1051,2426,6747,6538,13285
2009,Bayern,Rheinland-Pfalz,2025,1981,4006,419,313,732,2444,2294,4738
2009,Bayern,Baden-Wuerttemberg,13163,13648,26811,2283,1863,4146,15446,15511,30957
2009,Bayern,Bayern,0,0,0,0,0,0,0,0,0
2009,Bayern,Saarland,370,381,751,61,71,132,431,452,883
2009,Bayern,Berlin,3542,3431,6973,624,561,1185,4166,3992,8158
2009,Bayern,Brandenburg,1236,1142,2378,75,49,124,1311,1191,2502
2009,Bayern,Mecklenburg-Vorpommern,603,550,1153,44,28,72,647,578,1225
2009,Bayern,Sachsen,3467,3312,6779,322,197,519,3789,3509,7298
2009,Bayern,Sachsen-Anhalt,1159,1061,2220,125,73,198,1284,1134,2418
2009,Bayern,Thueringen,2202,2213,4415,148,101,249,2350,2314,4664
2009,Bayern,Insgesamt,45698,45566,91264,8610,6440,15050,54308,52006,106314
2009,Saarland,Schleswig-Holstein,70,68,138,6,4,10,76,72,148
2009,Saarland,Hamburg,56,74,130,18,8,26,74,82,156
2009,Saarland,Niedersachsen,206,209,415,65,50,115,271,259,530
2009,Saarland,Bremen,28,19,47,25,12,37,53,31,84
2009,Saarland,Nordrhein-Westfalen,731,741,1472,209,182,391,940,923,1863
2009,Saarland,Hessen,488,514,1002,128,101,229,616,615,1231
2009,Saarland,Rheinland-Pfalz,2024,2064,4088,205,179,384,2229,2243,4472
2009,Saarland,Baden-Wuerttemberg,822,900,1722,249,175,424,1071,1075,2146
2009,Saarland,Bayern,476,448,924,147,122,269,623,570,1193
2009,Saarland,Saarland,0,0,0,0,0,0,0,0,0
2009,Saarland,Berlin,210,222,432,29,32,61,239,254,493
2009,Saarland,Brandenburg,42,60,102,10,5,15,52,65,117
2009,Saarland,Mecklenburg-Vorpommern,47,35,82,10,5,15,57,40,97
2009,Saarland,Sachsen,102,82,184,58,47,105,160,129,289
2009,Saarland,Sachsen-Anhalt,52,54,106,21,12,33,73,66,139
2009,Saarland,Thueringen,47,59,106,6,7,13,53,66,119
2009,Saarland,Insgesamt,5401,5549,10950,1186,941,2127,6587,6490,13077
2009,Berlin,Schleswig-Holstein,1114,1182,2296,104,79,183,1218,1261,2479
2009,Berlin,Hamburg,1166,1197,2363,197,208,405,1363,1405,2768
2009,Berlin,Niedersachsen,2314,2235,4549,295,287,582,2609,2522,5131
2009,Berlin,Bremen,267,314,581,41,49,90,308,363,671
2009,Berlin,Nordrhein-Westfalen,3199,3352,6551,664,550,1214,3863,3902,7765
2009,Berlin,Hessen,1441,1494,2935,372,269,641,1813,1763,3576
2009,Berlin,Rheinland-Pfalz,601,579,1180,103,86,189,704,665,1369
2009,Berlin,Baden-Wuerttemberg,2230,2206,4436,502,403,905,2732,2609,5341
2009,Berlin,Bayern,2827,2736,5563,543,464,1007,3370,3200,6570
2009,Berlin,Saarland,108,110,218,39,28,67,147,138,285
2009,Berlin,Berlin,0,0,0,0,0,0,0,0,0
2009,Berlin,Brandenburg,12675,12998,25673,746,702,1448,13421,13700,27121
2009,Berlin,Mecklenburg-Vorpommern,1287,1317,2604,148,86,234,1435,1403,2838
2009,Berlin,Sachsen,1261,1418,2679,226,166,392,1487,1584,3071
2009,Berlin,Sachsen-Anhalt,761,860,1621,202,141,343,963,1001,1964
2009,Berlin,Thueringen,521,575,1096,87,62,149,608,637,1245
2009,Berlin,Insgesamt,31772,32573,64345,4269,3580,7849,36041,36153,72194
2009,Brandenburg,Schleswig-Holstein,731,766,1497,35,17,52,766,783,1549
2009,Brandenburg,Hamburg,584,569,1153,35,24,59,619,593,1212
2009,Brandenburg,Niedersachsen,1473,1411,2884,81,65,146,1554,1476,3030
2009,Brandenburg,Bremen,118,133,251,15,8,23,133,141,274
2009,Brandenburg,Nordrhein-Westfalen,1519,1532,3051,163,102,265,1682,1634,3316
2009,Brandenburg,Hessen,679,695,1374,75,69,144,754,764,1518
2009,Brandenburg,Rheinland-Pfalz,353,322,675,19,23,42,372,345,717
2009,Brandenburg,Baden-Wuerttemberg,1290,1221,2511,84,68,152,1374,1289,2663
2009,Brandenburg,Bayern,1602,1412,3014,114,85,199,1716,1497,3213
2009,Brandenburg,Saarland,60,54,114,11,8,19,71,62,133
2009,Brandenburg,Berlin,11396,11533,22929,1044,957,2001,12440,12490,24930
2009,Brandenburg,Brandenburg,0,0,0,0,0,0,0,0,0
2009,Brandenburg,Mecklenburg-Vorpommern,1589,1788,3377,35,25,60,1624,1813,3437
2009,Brandenburg,Sachsen,2306,2438,4744,114,70,184,2420,2508,4928
2009,Brandenburg,Sachsen-Anhalt,1128,1192,2320,52,25,77,1180,1217,2397
2009,Brandenburg,Thueringen,501,524,1025,23,8,31,524,532,1056
2009,Brandenburg,Insgesamt,25329,25590,50919,1900,1554,3454,27229,27144,54373
2009,Mecklenburg-Vorpommern,Schleswig-Holstein,2546,2489,5035,96,60,156,2642,2549,5191
2009,Mecklenburg-Vorpommern,Hamburg,2161,2150,4311,292,178,470,2453,2328,4781
2009,Mecklenburg-Vorpommern,Niedersachsen,1906,1837,3743,179,91,270,2085,1928,4013
2009,Mecklenburg-Vorpommern,Bremen,232,244,476,25,18,43,257,262,519
2009,Mecklenburg-Vorpommern,Nordrhein-Westfalen,1210,1216,2426,194,128,322,1404,1344,2748
2009,Mecklenburg-Vorpommern,Hessen,415,419,834,67,31,98,482,450,932
2009,Mecklenburg-Vorpommern,Rheinland-Pfalz,231,192,423,30,19,49,261,211,472
2009,Mecklenburg-Vorpommern,Baden-Wuerttemberg,746,665,1411,80,47,127,826,712,1538
2009,Mecklenburg-Vorpommern,Bayern,777,680,1457,85,51,136,862,731,1593
2009,Mecklenburg-Vorpommern,Saarland,28,27,55,5,4,9,33,31,64
2009,Mecklenburg-Vorpommern,Berlin,2110,2125,4235,231,158,389,2341,2283,4624
2009,Mecklenburg-Vorpommern,Brandenburg,1318,1375,2693,44,43,87,1362,1418,2780
2009,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,0,0,0,0,0,0,0,0,0
2009,Mecklenburg-Vorpommern,Sachsen,695,789,1484,38,32,70,733,821,1554
2009,Mecklenburg-Vorpommern,Sachsen-Anhalt,444,454,898,18,12,30,462,466,928
2009,Mecklenburg-Vorpommern,Thueringen,285,355,640,17,12,29,302,367,669
2009,Mecklenburg-Vorpommern,Insgesamt,15104,15017,30121,1401,884,2285,16505,15901,32406
2009,Sachsen,Schleswig-Holstein,546,550,1096,48,37,85,594,587,1181
2009,Sachsen,Hamburg,505,497,1002,113,88,201,618,585,1203
2009,Sachsen,Niedersachsen,1492,1637,3129,228,144,372,1720,1781,3501
2009,Sachsen,Bremen,162,154,316,28,21,49,190,175,365
2009,Sachsen,Nordrhein-Westfalen,2124,2249,4373,589,349,938,2713,2598,5311
2009,Sachsen,Hessen,1465,1557,3022,238,160,398,1703,1717,3420
2009,Sachsen,Rheinland-Pfalz,583,594,1177,97,68,165,680,662,1342
2009,Sachsen,Baden-Wuerttemberg,2943,2899,5842,364,276,640,3307,3175,6482
2009,Sachsen,Bayern,4803,4536,9339,475,328,803,5278,4864,10142
2009,Sachsen,Saarland,91,81,172,15,6,21,106,87,193
2009,Sachsen,Berlin,2269,2464,4733,398,309,707,2667,2773,5440
2009,Sachsen,Brandenburg,1854,2023,3877,101,46,147,1955,2069,4024
2009,Sachsen,Mecklenburg-Vorpommern,661,815,1476,51,25,76,712,840,1552
2009,Sachsen,Sachsen,0,0,0,0,0,0,0,0,0
2009,Sachsen,Sachsen-Anhalt,2098,2331,4429,151,115,266,2249,2446,4695
2009,Sachsen,Thueringen,2103,2341,4444,146,79,225,2249,2420,4669
2009,Sachsen,Insgesamt,23699,24728,48427,3042,2051,5093,26741,26779,53520
2009,Sachsen-Anhalt,Schleswig-Holstein,500,534,1034,66,32,98,566,566,1132
2009,Sachsen-Anhalt,Hamburg,431,440,871,88,53,141,519,493,1012
2009,Sachsen-Anhalt,Niedersachsen,3618,3734,7352,334,200,534,3952,3934,7886
2009,Sachsen-Anhalt,Bremen,150,153,303,17,9,26,167,162,329
2009,Sachsen-Anhalt,Nordrhein-Westfalen,1664,1706,3370,430,287,717,2094,1993,4087
2009,Sachsen-Anhalt,Hessen,878,928,1806,139,98,237,1017,1026,2043
2009,Sachsen-Anhalt,Rheinland-Pfalz,352,355,707,68,33,101,420,388,808
2009,Sachsen-Anhalt,Baden-Wuerttemberg,1316,1256,2572,172,142,314,1488,1398,2886
2009,Sachsen-Anhalt,Bayern,1698,1565,3263,252,147,399,1950,1712,3662
2009,Sachsen-Anhalt,Saarland,65,50,115,16,7,23,81,57,138
2009,Sachsen-Anhalt,Berlin,1465,1667,3132,295,222,517,1760,1889,3649
2009,Sachsen-Anhalt,Brandenburg,1161,1257,2418,83,21,104,1244,1278,2522
2009,Sachsen-Anhalt,Mecklenburg-Vorpommern,569,654,1223,26,20,46,595,674,1269
2009,Sachsen-Anhalt,Sachsen,2932,3229,6161,182,126,308,3114,3355,6469
2009,Sachsen-Anhalt,Sachsen-Anhalt,0,0,0,0,0,0,0,0,0
2009,Sachsen-Anhalt,Thueringen,1390,1522,2912,50,43,93,1440,1565,3005
2009,Sachsen-Anhalt,Insgesamt,18189,19050,37239,2218,1440,3658,20407,20490,40897
2009,Thueringen,Schleswig-Holstein,271,342,613,27,15,42,298,357,655
2009,Thueringen,Hamburg,295,267,562,32,26,58,327,293,620
2009,Thueringen,Niedersachsen,1333,1381,2714,125,84,209,1458,1465,2923
2009,Thueringen,Bremen,83,94,177,14,13,27,97,107,204
2009,Thueringen,Nordrhein-Westfalen,1378,1505,2883,327,206,533,1705,1711,3416
2009,Thueringen,Hessen,1989,2190,4179,284,189,473,2273,2379,4652
2009,Thueringen,Rheinland-Pfalz,411,426,837,73,30,103,484,456,940
2009,Thueringen,Baden-Wuerttemberg,1643,1537,3180,177,141,318,1820,1678,3498
2009,Thueringen,Bayern,3199,3185,6384,244,167,411,3443,3352,6795
2009,Thueringen,Saarland,69,74,143,8,8,16,77,82,159
2009,Thueringen,Berlin,905,1000,1905,139,93,232,1044,1093,2137
2009,Thueringen,Brandenburg,426,491,917,53,13,66,479,504,983
2009,Thueringen,Mecklenburg-Vorpommern,333,350,683,15,11,26,348,361,709
2009,Thueringen,Sachsen,2777,2830,5607,124,94,218,2901,2924,5825
2009,Thueringen,Sachsen-Anhalt,1141,1310,2451,57,38,95,1198,1348,2546
2009,Thueringen,Thueringen,0,0,0,0,0,0,0,0,0
2009,Thueringen,Insgesamt,16253,16982,33235,1699,1128,2827,17952,18110,36062
2009,Insgesamt,Schleswig-Holstein,27292,28871,56163,2571,2203,4774,29863,31074,60937
2009,Insgesamt,Hamburg,26519,28130,54649,3852,3266,7118,30371,31396,61767
2009,Insgesamt,Niedersachsen,52041,53885,105926,6420,5114,11534,58461,58999,117460
2009,Insgesamt,Bremen,10475,10336,20811,1470,1262,2732,11945,11598,23543
2009,Insgesamt,Nordrhein-Westfalen,57047,59841,116888,12262,9898,22160,69309,69739,139048
2009,Insgesamt,Hessen,37947,39572,77519,8370,6860,15230,46317,46432,92749
2009,Insgesamt,Rheinland-Pfalz,27272,27964,55236,4752,3990,8742,32024,31954,63978
2009,Insgesamt,Baden-Wuerttemberg,50239,50868,101107,9280,7870,17150,59519,58738,118257
2009,Insgesamt,Bayern,52825,52509,105334,9313,7292,16605,62138,59801,121939
2009,Insgesamt,Saarland,4498,4647,9145,829,690,1519,5327,5337,10664
2009,Insgesamt,Berlin,39469,40340,79809,5647,5090,10737,45116,45430,90546
2009,Insgesamt,Brandenburg,24464,24890,49354,1588,1258,2846,26052,26148,52200
2009,Insgesamt,Mecklenburg-Vorpommern,11984,12198,24182,754,500,1254,12738,12698,25436
2009,Insgesamt,Sachsen,21699,21976,43675,1889,1374,3263,23588,23350,46938
2009,Insgesamt,Sachsen-Anhalt,12959,13417,26376,1253,833,2086,14212,14250,28462
2009,Insgesamt,Thueringen,12627,13079,25706,999,657,1656,13626,13736,27362
2009,Insgesamt,Insgesamt,469357,482523,951880,71249,58157,129406,540606,540680,1081286
2010,Schleswig-Holstein,Schleswig-Holstein,0,0,0,0,0,0,0,0,0
2010,Schleswig-Holstein,Hamburg,8199,8933,17132,927,863,1790,9126,9796,18922
2010,Schleswig-Holstein,Niedersachsen,3966,4026,7992,316,241,557,4282,4267,8549
2010,Schleswig-Holstein,Bremen,493,470,963,63,43,106,556,513,1069
2010,Schleswig-Holstein,Nordrhein-Westfalen,2472,2569,5041,294,237,531,2766,2806,5572
2010,Schleswig-Holstein,Hessen,896,903,1799,110,121,231,1006,1024,2030
2010,Schleswig-Holstein,Rheinland-Pfalz,389,440,829,42,22,64,431,462,893
2010,Schleswig-Holstein,Baden-Wuerttemberg,1120,1152,2272,151,141,292,1271,1293,2564
2010,Schleswig-Holstein,Bayern,1254,1229,2483,191,147,338,1445,1376,2821
2010,Schleswig-Holstein,Saarland,74,61,135,10,8,18,84,69,153
2010,Schleswig-Holstein,Berlin,1256,1338,2594,128,85,213,1384,1423,2807
2010,Schleswig-Holstein,Brandenburg,508,517,1025,22,19,41,530,536,1066
2010,Schleswig-Holstein,Mecklenburg-Vorpommern,1867,1929,3796,64,47,111,1931,1976,3907
2010,Schleswig-Holstein,Sachsen,421,448,869,37,32,69,458,480,938
2010,Schleswig-Holstein,Sachsen-Anhalt,329,350,679,12,4,16,341,354,695
2010,Schleswig-Holstein,Thueringen,233,200,433,16,11,27,249,211,460
2010,Schleswig-Holstein,Insgesamt,23477,24565,48042,2383,2021,4404,25860,26586,52446
2010,Hamburg,Schleswig-Holstein,9658,10455,20113,1048,959,2007,10706,11414,22120
2010,Hamburg,Hamburg,0,0,0,0,0,0,0,0,0
2010,Hamburg,Niedersachsen,5276,5503,10779,588,537,1125,5864,6040,11904
2010,Hamburg,Bremen,411,472,883,98,82,180,509,554,1063
2010,Hamburg,Nordrhein-Westfalen,1745,1883,3628,382,313,695,2127,2196,4323
2010,Hamburg,Hessen,749,731,1480,176,144,320,925,875,1800
2010,Hamburg,Rheinland-Pfalz,269,279,548,42,36,78,311,315,626
2010,Hamburg,Baden-Wuerttemberg,954,924,1878,178,146,324,1132,1070,2202
2010,Hamburg,Bayern,1055,1074,2129,236,180,416,1291,1254,2545
2010,Hamburg,Saarland,41,35,76,10,9,19,51,44,95
2010,Hamburg,Berlin,1521,1524,3045,224,201,425,1745,1725,3470
2010,Hamburg,Brandenburg,320,316,636,37,15,52,357,331,688
2010,Hamburg,Mecklenburg-Vorpommern,1063,1081,2144,65,30,95,1128,1111,2239
2010,Hamburg,Sachsen,308,315,623,45,31,76,353,346,699
2010,Hamburg,Sachsen-Anhalt,229,188,417,23,12,35,252,200,452
2010,Hamburg,Thueringen,172,168,340,14,10,24,186,178,364
2010,Hamburg,Insgesamt,23771,24948,48719,3166,2705,5871,26937,27653,54590
2010,Niedersachsen,Schleswig-Holstein,4122,4473,8595,304,299,603,4426,4772,9198
2010,Niedersachsen,Hamburg,5516,5999,11515,642,600,1242,6158,6599,12757
2010,Niedersachsen,Niedersachsen,0,0,0,0,0,0,0,0,0
2010,Niedersachsen,Bremen,5943,6020,11963,620,563,1183,6563,6583,13146
2010,Niedersachsen,Nordrhein-Westfalen,12534,13611,26145,2044,1903,3947,14578,15514,30092
2010,Niedersachsen,Hessen,3494,3665,7159,616,552,1168,4110,4217,8327
2010,Niedersachsen,Rheinland-Pfalz,1314,1442,2756,230,201,431,1544,1643,3187
2010,Niedersachsen,Baden-Wuerttemberg,3300,3364,6664,628,594,1222,3928,3958,7886
2010,Niedersachsen,Bayern,3510,3481,6991,678,540,1218,4188,4021,8209
2010,Niedersachsen,Saarland,200,230,430,53,43,96,253,273,526
2010,Niedersachsen,Berlin,2918,3008,5926,423,412,835,3341,3420,6761
2010,Niedersachsen,Brandenburg,1164,1052,2216,79,76,155,1243,1128,2371
2010,Niedersachsen,Mecklenburg-Vorpommern,1425,1414,2839,104,72,176,1529,1486,3015
2010,Niedersachsen,Sachsen,1342,1349,2691,185,118,303,1527,1467,2994
2010,Niedersachsen,Sachsen-Anhalt,2595,2606,5201,142,99,241,2737,2705,5442
2010,Niedersachsen,Thueringen,1085,1118,2203,101,79,180,1186,1197,2383
2010,Niedersachsen,Insgesamt,50462,52832,103294,6849,6151,13000,57311,58983,116294
2010,Bremen,Schleswig-Holstein,406,461,867,25,36,61,431,497,928
2010,Bremen,Hamburg,546,647,1193,140,120,260,686,767,1453
2010,Bremen,Niedersachsen,5619,5689,11308,549,503,1052,6168,6192,12360
2010,Bremen,Bremen,0,0,0,0,0,0,0,0,0
2010,Bremen,Nordrhein-Westfalen,834,910,1744,216,190,406,1050,1100,2150
2010,Bremen,Hessen,274,292,566,68,75,143,342,367,709
2010,Bremen,Rheinland-Pfalz,148,116,264,20,23,43,168,139,307
2010,Bremen,Baden-Wuerttemberg,365,337,702,102,59,161,467,396,863
2010,Bremen,Bayern,340,315,655,96,63,159,436,378,814
2010,Bremen,Saarland,20,23,43,7,5,12,27,28,55
2010,Bremen,Berlin,429,506,935,76,94,170,505,600,1105
2010,Bremen,Brandenburg,101,95,196,10,4,14,111,99,210
2010,Bremen,Mecklenburg-Vorpommern,130,138,268,18,6,24,148,144,292
2010,Bremen,Sachsen,131,137,268,18,13,31,149,150,299
2010,Bremen,Sachsen-Anhalt,86,102,188,10,4,14,96,106,202
2010,Bremen,Thueringen,59,59,118,7,9,16,66,68,134
2010,Bremen,Insgesamt,9488,9827,19315,1362,1204,2566,10850,11031,21881
2010,Nordrhein-Westfalen,Schleswig-Holstein,3030,3462,6492,324,288,612,3354,3750,7104
2010,Nordrhein-Westfalen,Hamburg,2930,3192,6122,529,390,919,3459,3582,7041
2010,Nordrhein-Westfalen,Niedersachsen,13147,14159,27306,1872,1444,3316,15019,15603,30622
2010,Nordrhein-Westfalen,Bremen,979,1029,2008,236,180,416,1215,1209,2424
2010,Nordrhein-Westfalen,Nordrhein-Westfalen,0,0,0,0,0,0,0,0,0
2010,Nordrhein-Westfalen,Hessen,7291,7574,14865,1845,1470,3315,9136,9044,18180
2010,Nordrhein-Westfalen,Rheinland-Pfalz,7087,7569,14656,1042,816,1858,8129,8385,16514
2010,Nordrhein-Westfalen,Baden-Wuerttemberg,7557,7763,15320,1780,1479,3259,9337,9242,18579
2010,Nordrhein-Westfalen,Bayern,7917,7777,15694,1932,1424,3356,9849,9201,19050
2010,Nordrhein-Westfalen,Saarland,588,632,1220,159,116,275,747,748,1495
2010,Nordrhein-Westfalen,Berlin,4895,5014,9909,824,727,1551,5719,5741,11460
2010,Nordrhein-Westfalen,Brandenburg,1418,1353,2771,128,103,231,1546,1456,3002
2010,Nordrhein-Westfalen,Mecklenburg-Vorpommern,1054,995,2049,77,59,136,1131,1054,2185
2010,Nordrhein-Westfalen,Sachsen,2002,1917,3919,250,181,431,2252,2098,4350
2010,Nordrhein-Westfalen,Sachsen-Anhalt,1251,1294,2545,143,93,236,1394,1387,2781
2010,Nordrhein-Westfalen,Thueringen,1138,1106,2244,129,70,199,1267,1176,2443
2010,Nordrhein-Westfalen,Insgesamt,62284,64836,127120,11270,8840,20110,73554,73676,147230
2010,Hessen,Schleswig-Holstein,1001,1136,2137,101,101,202,1102,1237,2339
2010,Hessen,Hamburg,1027,1188,2215,255,187,442,1282,1375,2657
2010,Hessen,Niedersachsen,3481,3636,7117,478,401,879,3959,4037,7996
2010,Hessen,Bremen,286,339,625,38,48,86,324,387,711
2010,Hessen,Nordrhein-Westfalen,6831,7380,14211,1604,1327,2931,8435,8707,17142
2010,Hessen,Hessen,0,0,0,0,0,0,0,0,0
2010,Hessen,Rheinland-Pfalz,5631,6251,11882,1095,939,2034,6726,7190,13916
2010,Hessen,Baden-Wuerttemberg,5979,6321,12300,1336,1183,2519,7315,7504,14819
2010,Hessen,Bayern,5906,5913,11819,1400,975,2375,7306,6888,14194
2010,Hessen,Saarland,363,369,732,107,85,192,470,454,924
2010,Hessen,Berlin,2127,2213,4340,373,334,707,2500,2547,5047
2010,Hessen,Brandenburg,547,565,1112,50,30,80,597,595,1192
2010,Hessen,Mecklenburg-Vorpommern,356,353,709,34,19,53,390,372,762
2010,Hessen,Sachsen,1164,1116,2280,135,83,218,1299,1199,2498
2010,Hessen,Sachsen-Anhalt,596,636,1232,73,34,107,669,670,1339
2010,Hessen,Thueringen,1295,1512,2807,106,66,172,1401,1578,2979
2010,Hessen,Insgesamt,36590,38928,75518,7185,5812,12997,43775,44740,88515
2010,Rheinland-Pfalz,Schleswig-Holstein,489,469,958,47,30,77,536,499,1035
2010,Rheinland-Pfalz,Hamburg,376,381,757,59,51,110,435,432,867
2010,Rheinland-Pfalz,Niedersachsen,1264,1331,2595,200,155,355,1464,1486,2950
2010,Rheinland-Pfalz,Bremen,150,117,267,31,29,60,181,146,327
2010,Rheinland-Pfalz,Nordrhein-Westfalen,7519,7900,15419,1204,1057,2261,8723,8957,17680
2010,Rheinland-Pfalz,Hessen,5969,6318,12287,1193,1088,2281,7162,7406,14568
2010,Rheinland-Pfalz,Rheinland-Pfalz,0,0,0,0,0,0,0,0,0
2010,Rheinland-Pfalz,Baden-Wuerttemberg,5717,5996,11713,1144,1045,2189,6861,7041,13902
2010,Rheinland-Pfalz,Bayern,2357,2348,4705,416,341,757,2773,2689,5462
2010,Rheinland-Pfalz,Saarland,1913,2075,3988,214,196,410,2127,2271,4398
2010,Rheinland-Pfalz,Berlin,940,985,1925,110,135,245,1050,1120,2170
2010,Rheinland-Pfalz,Brandenburg,296,335,631,17,14,31,313,349,662
2010,Rheinland-Pfalz,Mecklenburg-Vorpommern,196,179,375,9,9,18,205,188,393
2010,Rheinland-Pfalz,Sachsen,580,518,1098,83,29,112,663,547,1210
2010,Rheinland-Pfalz,Sachsen-Anhalt,298,292,590,28,8,36,326,300,626
2010,Rheinland-Pfalz,Thueringen,311,304,615,31,29,60,342,333,675
2010,Rheinland-Pfalz,Insgesamt,28375,29548,57923,4786,4216,9002,33161,33764,66925
2010,Baden-Wuerttemberg,Schleswig-Holstein,1274,1307,2581,124,117,241,1398,1424,2822
2010,Baden-Wuerttemberg,Hamburg,1369,1379,2748,242,210,452,1611,1589,3200
2010,Baden-Wuerttemberg,Niedersachsen,3110,3047,6157,509,479,988,3619,3526,7145
2010,Baden-Wuerttemberg,Bremen,376,340,716,106,75,181,482,415,897
2010,Baden-Wuerttemberg,Nordrhein-Westfalen,6623,7023,13646,1830,1538,3368,8453,8561,17014
2010,Baden-Wuerttemberg,Hessen,6301,6510,12811,1604,1434,3038,7905,7944,15849
2010,Baden-Wuerttemberg,Rheinland-Pfalz,5464,5831,11295,1267,1051,2318,6731,6882,13613
2010,Baden-Wuerttemberg,Baden-Wuerttemberg,0,0,0,0,0,0,0,0,0
2010,Baden-Wuerttemberg,Bayern,14569,14993,29562,2846,2335,5181,17415,17328,34743
2010,Baden-Wuerttemberg,Saarland,693,766,1459,156,147,303,849,913,1762
2010,Baden-Wuerttemberg,Berlin,3100,3097,6197,558,536,1094,3658,3633,7291
2010,Baden-Wuerttemberg,Brandenburg,1033,1038,2071,111,71,182,1144,1109,2253
2010,Baden-Wuerttemberg,Mecklenburg-Vorpommern,592,587,1179,57,42,99,649,629,1278
2010,Baden-Wuerttemberg,Sachsen,2259,2113,4372,206,123,329,2465,2236,4701
2010,Baden-Wuerttemberg,Sachsen-Anhalt,893,841,1734,81,72,153,974,913,1887
2010,Baden-Wuerttemberg,Thueringen,1144,1095,2239,154,85,239,1298,1180,2478
2010,Baden-Wuerttemberg,Insgesamt,48800,49967,98767,9851,8315,18166,58651,58282,116933
2010,Bayern,Schleswig-Holstein,1257,1300,2557,186,145,331,1443,1445,2888
2010,Bayern,Hamburg,1459,1392,2851,222,198,420,1681,1590,3271
2010,Bayern,Niedersachsen,3058,3079,6137,544,398,942,3602,3477,7079
2010,Bayern,Bremen,355,301,656,68,51,119,423,352,775
2010,Bayern,Nordrhein-Westfalen,6625,6599,13224,1785,1370,3155,8410,7969,16379
2010,Bayern,Hessen,5446,5423,10869,1467,1036,2503,6913,6459,13372
2010,Bayern,Rheinland-Pfalz,2013,2081,4094,366,286,652,2379,2367,4746
2010,Bayern,Baden-Wuerttemberg,13488,14141,27629,2432,1963,4395,15920,16104,32024
2010,Bayern,Bayern,0,0,0,0,0,0,0,0,0
2010,Bayern,Saarland,358,378,736,92,62,154,450,440,890
2010,Bayern,Berlin,3510,3537,7047,566,583,1149,4076,4120,8196
2010,Bayern,Brandenburg,1153,1055,2208,92,66,158,1245,1121,2366
2010,Bayern,Mecklenburg-Vorpommern,628,593,1221,41,40,81,669,633,1302
2010,Bayern,Sachsen,3533,3361,6894,315,192,507,3848,3553,7401
2010,Bayern,Sachsen-Anhalt,1129,1042,2171,85,63,148,1214,1105,2319
2010,Bayern,Thueringen,2234,2246,4480,161,100,261,2395,2346,4741
2010,Bayern,Insgesamt,46246,46528,92774,8422,6553,14975,54668,53081,107749
2010,Saarland,Schleswig-Holstein,85,89,174,11,10,21,96,99,195
2010,Saarland,Hamburg,72,81,153,17,15,32,89,96,185
2010,Saarland,Niedersachsen,194,203,397,50,36,86,244,239,483
2010,Saarland,Bremen,18,22,40,3,3,6,21,25,46
